STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,0.3,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,20.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,6.3,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,6.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,3.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,1.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,6.8,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,0.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,2.9,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,10.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,12.3,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,11.8,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,HO_HISH,Housing expenditure,L,Value,TOT,Total,18.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,62,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,54,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,69,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,56,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,JE_EMPL,Employment rate,L,Value,TOT,Total,58,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,JE_EMPL,Employment rate,L,Value,TOT,Total,72,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,JE_EMPL,Employment rate,L,Value,MN,Men,71,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,JE_EMPL,Employment rate,L,Value,MN,Men,72,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,JE_EMPL,Employment rate,L,Value,WMN,Women,45,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,JE_EMPL,Employment rate,L,Value,WMN,Women,71,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,1.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,2.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,0.7,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,2.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,1.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,2.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,SC_SNTWS,Quality of support network,L,Value,TOT,Total,80,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,SC_SNTWS,Quality of support network,L,Value,TOT,Total,89,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,SC_SNTWS,Quality of support network,L,Value,MN,Men,76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,SC_SNTWS,Quality of support network,L,Value,MN,Men,89,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,SC_SNTWS,Quality of support network,L,Value,WMN,Women,83,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,SC_SNTWS,Quality of support network,L,Value,WMN,Women,88,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,SC_SNTWS,Quality of support network,L,Value,HGH,High,92,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,SC_SNTWS,Quality of support network,L,Value,HGH,High,96,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,SC_SNTWS,Quality of support network,L,Value,LW,Low,80,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,SC_SNTWS,Quality of support network,L,Value,LW,Low,88,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,ES_EDUA,Educational attainment,L,Value,TOT,Total,59,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,ES_EDUA,Educational attainment,L,Value,TOT,Total,94,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,ES_EDUA,Educational attainment,L,Value,MN,Men,56,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,ES_EDUA,Educational attainment,L,Value,MN,Men,91,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,ES_EDUA,Educational attainment,L,Value,WMN,Women,61,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,ES_EDUA,Educational attainment,L,Value,WMN,Women,96,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,EQ_WATER,Water quality,L,Value,TOT,Total,82,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,EQ_WATER,Water quality,L,Value,TOT,Total,83,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,EQ_WATER,Water quality,L,Value,MN,Men,80,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,EQ_WATER,Water quality,L,Value,MN,Men,85,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,EQ_WATER,Water quality,L,Value,WMN,Women,83,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,EQ_WATER,Water quality,L,Value,WMN,Women,81,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,CG_VOTO,Voter turnout,L,Value,TOT,Total,53,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,CG_VOTO,Voter turnout,L,Value,TOT,Total,57,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,HS_SFRH,Self-reported health,L,Value,TOT,Total,80,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,HS_SFRH,Self-reported health,L,Value,TOT,Total,46,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,HS_SFRH,Self-reported health,L,Value,MN,Men,84,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,HS_SFRH,Self-reported health,L,Value,MN,Men,52,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,HS_SFRH,Self-reported health,L,Value,WMN,Women,78,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,HS_SFRH,Self-reported health,L,Value,WMN,Women,42,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,HS_SFRH,Self-reported health,L,Value,HGH,High,84,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,HS_SFRH,Self-reported health,L,Value,HGH,High,67,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,HS_SFRH,Self-reported health,L,Value,LW,Low,76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,HS_SFRH,Self-reported health,L,Value,LW,Low,26,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,23.7,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,WL_EWLH,Employees working very long hours,L,Value,MN,Men,28.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,WL_EWLH,Employees working very long hours,L,Value,MN,Men,1.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,17.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,0.8,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,2.3,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,HO_HISH,Housing expenditure,L,Value,TOT,Total,17,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,47,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,59,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,JE_EMPL,Employment rate,L,Value,TOT,Total,55,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,JE_EMPL,Employment rate,L,Value,MN,Men,68,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,JE_EMPL,Employment rate,L,Value,WMN,Women,41,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,1.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,0.8,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,2.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,SC_SNTWS,Quality of support network,L,Value,TOT,Total,82,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,SC_SNTWS,Quality of support network,L,Value,MN,Men,80,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,SC_SNTWS,Quality of support network,L,Value,WMN,Women,85,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,SC_SNTWS,Quality of support network,L,Value,HGH,High,90,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,SC_SNTWS,Quality of support network,L,Value,LW,Low,85,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_EDUA,Educational attainment,L,Value,TOT,Total,43,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_EDUA,Educational attainment,L,Value,MN,Men,41,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_EDUA,Educational attainment,L,Value,WMN,Women,44,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,EQ_WATER,Water quality,L,Value,TOT,Total,87,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,EQ_WATER,Water quality,L,Value,MN,Men,90,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,EQ_WATER,Water quality,L,Value,WMN,Women,85,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,CG_VOTO,Voter turnout,L,Value,TOT,Total,66,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,HS_SFRH,Self-reported health,L,Value,TOT,Total,73,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,HS_SFRH,Self-reported health,L,Value,MN,Men,77,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,HS_SFRH,Self-reported health,L,Value,WMN,Women,70,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,22,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,WL_EWLH,Employees working very long hours,L,Value,MN,Men,27.9,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,12.7,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,45,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,1.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,1.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,1.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,1.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,1.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,1.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,1.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,1.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,3.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,1.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,1.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,1.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,3.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,3.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,1.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,2.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_STCS,Student skills,L,Value,TOT,Total,487,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_STCS,Student skills,L,Value,TOT,Total,499,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_STCS,Student skills,L,Value,TOT,Total,491,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_STCS,Student skills,L,Value,TOT,Total,500,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_STCS,Student skills,L,Value,TOT,Total,517,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_STCS,Student skills,L,Value,TOT,Total,495,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_STCS,Student skills,L,Value,TOT,Total,501,,A,,AVSCORE,Average score,0,Units,,
